"ACQ_BRANCHES","ACQ_BRANCHES_HREF","ACQ_CERT","ACQ_CHARTAGENT","ACQ_CHARTER","ACQ_CLASS","ACQ_CLASS_TYPE","ACQ_CLASS_TYPE_DESC","ACQ_CLCODE","ACQ_CNTYNAME","ACQ_CNTYNUM","ACQ_FDICREGION","ACQ_FDICREGION_DESC","ACQ_INSAGENT1","ACQ_INSAGENT2","ACQ_INSTNAME","ACQ_LATITUDE","ACQ_LONGITUDE","ACQ_ORGTYPE_NUM","ACQ_ORG_EFF_DTE","ACQ_PADDR","ACQ_PADDR2","ACQ_PCITY","ACQ_PSTALP","ACQ_PSTNUM","ACQ_PZIP5","ACQ_PZIPREST","ACQ_REGAGENT","ACQ_TRUST","ACQ_UNINUM","ASSISTED_PAYOUT_FLAG","BANK_INSURED","CERT","CHANGECODE","CHANGECODE_DESC","CHANGECODE_DESC_LONG","CHARTER_COM_TO_OTHER_FLAG","CHARTER_COM_TO_OTS_FLAG","CHARTER_OTHER_TO_COM_FLAG","CHARTER_OTS_TO_COM_FLAG","CLASS","CLASS_CHANGE_FLAG","CLASS_TYPE","CLASS_TYPE_DESC","EFFDATE","EFFYEAR","ENDDATE","ENDYEAR","FAILED_COM_TO_COM_FLAG","FAILED_OTHER_TO_COM_FLAG","FAILED_OTS_TO_COM_FLAG","FAILED_OTS_TO_OTS_FLAG","FAILED_RTC_FLAG","FRM_CLASS","FRM_CLASS_TYPE","FRM_CLASS_TYPE_DESC","FRM_INSAGENT1","FRM_LATITUDE","FRM_LONGITUDE","FRM_ORGTYPE_NUM","FRM_PSTALP","FRM_PSTNUM","FRM_REGAGENT","ID","INSAGENT1","INSAGENT1_CHANGE_FLAG","INSURED_COM_FLAG","INSURED_OTS_FLAG","NEW_CHARTER_DENOVO_FLAG","NEW_CHARTER_FLAG","ORGTYPE_NUM","ORG_ROLE_CDE","ORG_STAT_FLG","OUT_CERT","OUT_CHARTAGENT","OUT_CHARTER","OUT_CLASS","OUT_CLASS_TYPE","OUT_CLASS_TYPE_DESC","OUT_CLCODE","OUT_CNTYNAME","OUT_CNTYNUM","OUT_FDICREGION","OUT_FDICREGION_DESC","OUT_INSAGENT1","OUT_INSAGENT2","OUT_INSTNAME","OUT_LATITUDE","OUT_LONGITUDE","OUT_ORGTYPE_NUM","OUT_PADDR","OUT_PADDR2","OUT_PCITY","OUT_PSTALP","OUT_PSTNUM","OUT_PZIP5","OUT_PZIPREST","OUT_REGAGENT","OUT_TRUST","OUT_UNINUM","PROCDATE","PROCYEAR","PSTALP","REGAGENT","REGAGENT_CHANGE_FLAG","RELOCATE_FLAG","REPORT_TYPE","STNUM","SUR_CERT","SUR_CHANGECODE","SUR_CHANGECODE_DESC","SUR_CHARTAGENT","SUR_CHARTER","SUR_CLASS","SUR_CLASS_TYPE","SUR_CLASS_TYPE_DESC","SUR_CLCODE","SUR_CNTYNAME","SUR_CNTYNUM","SUR_FDICREGION","SUR_FDICREGION_DESC","SUR_INSAGENT1","SUR_INSAGENT2","SUR_INSTNAME","SUR_LATITUDE","SUR_LONGITUDE","SUR_MADDR","SUR_MADDR2","SUR_MCITY","SUR_MSTALP","SUR_MSTATE","SUR_MZIP5","SUR_ORGTYPE_NUM","SUR_PADDR","SUR_PADDR2","SUR_PCITY","SUR_PSTALP","SUR_PSTNUM","SUR_PZIP5","SUR_PZIPREST","SUR_REGAGENT","SUR_TRUST","TRANSNUM","UNASSIST_COM_TO_COM_FLAG","UNASSIST_COM_TO_OTS_FLAG","UNASSIST_OTHER_TO_COM_FLAG","UNASSIST_OTS_TO_COM_FLAG","UNASSIST_OTS_TO_OTS_FLAG","UNINUM","VOLUNTARY_LIQUIDATION_FLAG","WITHDRAW_INSURANCE_COM_FLAG"
"1","/api/history?filters=TRANSNUM:201608469 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","45879","NCUA","0","CU","N/A","N/A","92","ALEXANDRIA CITY","510","5","ATLANTA","NCUA","","PENTAGON FEDERAL CREDIT UNION","38.802583299780565","-77.0827230824035","140","2008-05-29T00:00:00","2930 EISENHOWER AVENUE","","ALEXANDRIA","VA","51","22314","0000","NCUA","","110274","0","N","51114","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of PENTAGON FEDERAL CREDIT UNION (45879) in Alexandria, VA. The successor institution was not FDIC-insured.","0","0","0","0","CU","0","N/A","N/A","2015-11-01T00:00:00","2015","9999-12-31T00:00:00","9999","0","0","0","0","0","CU","N/A","N/A","NCUA","0","0","140","TX","48","NCUA","201608469_223_115509_110274_115509","NCUA","0","0","0","0","0","140","FI","N","51114","NCUA","0","CU","N/A","N/A","92","TARRANT","439","13","DALLAS","NCUA","","CORPS OF ENGINEERS FEDERAL CREDIT UNION","32.750434","-97.332003","140","819 TAYLOR, SUITE 2B01","0","FORT WORTH","TX","48","76102","0000","NCUA","","115509","2016-10-17T00:00:00","2016","VA","NCUA","0","1","223","51","45879","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","NCUA","0","CU","N/A","N/A","92","ALEXANDRIA CITY","510","5","ATLANTA","NCUA","","PENTAGON FEDERAL CREDIT UNION","38.802583299780565","-77.0827230824035","7940 Jones Branch Dr","","TYSONS","VA","VIRGINIA","22102","140","2930 EISENHOWER AVENUE","","ALEXANDRIA","VA","51","22314","0000","NCUA","","201608469","0","0","0","0","0","115509","0","0"
"1","/api/history?filters=TRANSNUM:201608472 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","45879","NCUA","0","CU","N/A","N/A","92","ALEXANDRIA CITY","510","5","ATLANTA","NCUA","","PENTAGON FEDERAL CREDIT UNION","38.802583299780565","-77.0827230824035","140","2008-05-29T00:00:00","2930 EISENHOWER AVENUE","","ALEXANDRIA","VA","51","22314","0000","NCUA","","110274","0","N","41490","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of PENTAGON FEDERAL CREDIT UNION (45879) in Alexandria, VA. The successor institution was not FDIC-insured.","0","0","0","0","CU","0","N/A","N/A","2015-12-01T00:00:00","2015","9999-12-31T00:00:00","9999","0","0","0","0","0","CU","N/A","N/A","NCUA","0","0","0","HI","0","NCUA","201608472_223_105885_110274_105885","NCUA","0","0","0","0","0","140","FI","N","41490","NCUA","0","CU","N/A","N/A","92","HONOLULU","3","14","SAN FRANCISCO","NCUA","","NAVFAC FEDERAL CREDIT UNION","21.351488","-157.931445","140","4250 RADFORD DRIVE","0","HONOLULU","HI","15","96818","0000","NCUA","","105885","2016-10-17T00:00:00","2016","VA","NCUA","0","1","223","51","45879","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","NCUA","0","CU","N/A","N/A","92","ALEXANDRIA CITY","510","5","ATLANTA","NCUA","","PENTAGON FEDERAL CREDIT UNION","38.802583299780565","-77.0827230824035","7940 Jones Branch Dr","","TYSONS","VA","VIRGINIA","22102","140","2930 EISENHOWER AVENUE","","ALEXANDRIA","VA","51","22314","0000","NCUA","","201608472","0","0","0","0","0","105885","0","0"
"4","/api/history?filters=TRANSNUM:201608473 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","8188","STATE","0","NM","C","Commercial","21","HENNEPIN","53","11","KANSAS CITY","DIF","","Flagship Bank Minnesota","44.97132632265277","-93.49485090294604","10","2016-08-01T00:00:00","1415 WAYZATA BOULEVARD EAST","","WAYZATA","MN","27","55391","0000","FDIC","","5214","0","Y","10161","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Flagship Bank Minnesota (8188) in Wayzata, MN. ","0","0","0","0","NM","1","C","Commercial","2016-10-01T00:00:00","2016","9999-12-31T00:00:00","9999","0","0","0","0","0","N","C","Commercial","DIF","0","0","10","MN","27","OCC","201608473_223_6502_5214_6502","DIF","0","0","0","0","0","10","FI","N","10161","OCC","23193","N","C","Commercial","3","ISANTI","59","11","KANSAS CITY","DIF","","Landmark Community Bank, National Association","45.485446","-93.256694","10","711 6TH AVE NE","","ISANTI","MN","27","55040","0000","OCC","","6502","2016-10-17T00:00:00","2016","MN","FDIC","1","0","223","27","8188","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","HENNEPIN","53","11","KANSAS CITY","DIF","","Flagship Bank Minnesota","44.97132632265277","-93.49485090294604","1415 WAYZATA BOULEVARD EAST","","WAYZATA","MN","MINNESOTA","55391","10","1415 WAYZATA BOULEVARD EAST","","WAYZATA","MN","27","55391","0000","FDIC","","201608473","1","0","0","0","0","6502","0","0"
"2","/api/history?filters=TRANSNUM:201608484 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","45879","NCUA","0","CU","N/A","N/A","92","ALEXANDRIA CITY","510","5","ATLANTA","NCUA","","PENTAGON FEDERAL CREDIT UNION","38.802583299780565","-77.0827230824035","140","2008-05-29T00:00:00","2930 EISENHOWER AVENUE","","ALEXANDRIA","VA","51","22314","0000","NCUA","","110274","0","N","48090","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of PENTAGON FEDERAL CREDIT UNION (45879) in Alexandria, VA. The successor institution was not FDIC-insured.","0","0","0","0","CU","0","N/A","N/A","2015-12-01T00:00:00","2015","9999-12-31T00:00:00","9999","0","0","0","0","0","CU","N/A","N/A","NCUA","0","0","0","TX","0","NCUA","201608484_223_112485_110274_112485","NCUA","0","0","0","0","0","140","FI","N","48090","NCUA","0","CU","N/A","N/A","92","DALLAS","113","13","DALLAS","NCUA","","AAFES FEDERAL CREDIT UNION","32.694027","-96.897624","140","4630 EXCHANGE SERVICE DRIVE","","DALLAS","TX","48","75236","1597","NCUA","","112485","2016-10-17T00:00:00","2016","VA","NCUA","0","1","223","51","45879","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","NCUA","0","CU","N/A","N/A","92","ALEXANDRIA CITY","510","5","ATLANTA","NCUA","","PENTAGON FEDERAL CREDIT UNION","38.802583299780565","-77.0827230824035","7940 Jones Branch Dr","","TYSONS","VA","VIRGINIA","22102","140","2930 EISENHOWER AVENUE","","ALEXANDRIA","VA","51","22314","0000","NCUA","","201608484","0","0","0","0","0","112485","0","0"
"1","/api/history?filters=TRANSNUM:201608527 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","45879","NCUA","0","CU","N/A","N/A","92","ALEXANDRIA CITY","510","5","ATLANTA","NCUA","","PENTAGON FEDERAL CREDIT UNION","38.802583299780565","-77.0827230824035","140","2015-12-01T00:00:00","2930 EISENHOWER AVENUE","","ALEXANDRIA","VA","51","22314","0000","NCUA","","110274","0","N","37938","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of PENTAGON FEDERAL CREDIT UNION (45879) in Alexandria, VA. The successor institution was not FDIC-insured.","0","0","0","0","CU","0","N/A","N/A","2016-02-01T00:00:00","2016","9999-12-31T00:00:00","9999","0","0","0","0","0","CU","N/A","N/A","NCUA","0","0","0","GA","0","NCUA","201608527_223_102333_110274_102333","NCUA","0","0","0","0","0","140","FI","N","37938","STATE","0","CU","N/A","N/A","91","RICHMOND","245","5","ATLANTA","NCUA","","Fort Gordon and Community Credit Union","33.406198198489164","-82.12936212955782","140","36305 AVENUE OF THE STATES","","FORT GORDON","GA","13","30905","0256","NCUA","","102333","2016-10-17T00:00:00","2016","VA","NCUA","0","1","223","51","45879","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","NCUA","0","CU","N/A","N/A","92","ALEXANDRIA CITY","510","5","ATLANTA","NCUA","","PENTAGON FEDERAL CREDIT UNION","38.802583299780565","-77.0827230824035","7940 Jones Branch Dr","","TYSONS","VA","VIRGINIA","22102","140","2930 EISENHOWER AVENUE","","ALEXANDRIA","VA","51","22314","0000","NCUA","","201608527","0","0","0","0","0","102333","0","0"
"1","/api/history?filters=TRANSNUM:201608587 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","45879","NCUA","0","CU","N/A","N/A","92","ALEXANDRIA CITY","510","5","ATLANTA","NCUA","","PENTAGON FEDERAL CREDIT UNION","38.802583299780565","-77.0827230824035","140","2016-02-01T00:00:00","2930 EISENHOWER AVENUE","","ALEXANDRIA","VA","51","22314","0000","NCUA","","110274","0","N","51803","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of PENTAGON FEDERAL CREDIT UNION (45879) in Alexandria, VA. The successor institution was not FDIC-insured.","0","0","0","0","CU","0","N/A","N/A","2016-05-01T00:00:00","2016","9999-12-31T00:00:00","9999","0","0","0","0","0","CU","N/A","N/A","NCUA","0","0","140","VA","51","NCUA","201608587_223_116198_110274_116198","NCUA","0","0","0","0","0","140","FI","N","51803","NCUA","0","CU","N/A","N/A","92","PRINCE WILLIAM","153","5","ATLANTA","NCUA","","BELVOIR FEDERAL CREDIT UNION","38.648297","-77.311265","140","14040 CENTRAL LOOP","","WOODBRIDGE","VA","51","22193","1438","NCUA","","116198","2016-10-18T00:00:00","2016","VA","NCUA","0","0","223","51","45879","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","NCUA","0","CU","N/A","N/A","92","ALEXANDRIA CITY","510","5","ATLANTA","NCUA","","PENTAGON FEDERAL CREDIT UNION","38.802583299780565","-77.0827230824035","7940 Jones Branch Dr","","TYSONS","VA","VIRGINIA","22102","140","2930 EISENHOWER AVENUE","","ALEXANDRIA","VA","51","22314","0000","NCUA","","201608587","0","0","0","0","0","116198","0","0"
"1","/api/history?filters=TRANSNUM:201608595 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","45879","NCUA","0","CU","N/A","N/A","92","ALEXANDRIA CITY","510","5","ATLANTA","NCUA","","PENTAGON FEDERAL CREDIT UNION","38.802583299780565","-77.0827230824035","140","2016-05-01T00:00:00","2930 EISENHOWER AVENUE","","ALEXANDRIA","VA","51","22314","0000","NCUA","","110274","0","N","51611","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of PENTAGON FEDERAL CREDIT UNION (45879) in Alexandria, VA. The successor institution was not FDIC-insured.","0","0","0","0","CU","0","N/A","N/A","2016-08-01T00:00:00","2016","9999-12-31T00:00:00","9999","0","0","0","0","0","CU","N/A","N/A","NCUA","0","0","0","TX","0","NCUA","201608595_223_116006_110274_116006","NCUA","0","0","0","0","0","140","FI","N","51611","NCUA","0","CU","N/A","N/A","92","BEXAR","29","13","DALLAS","NCUA","","ALAMO FEDERAL CREDIT UNION","29.487985026488843","-98.5400483152768","140","6577 FIRST PARK TEN BOULEVARD","","SAN ANTONIO","TX","48","78213","0000","NCUA","","116006","2016-10-18T00:00:00","2016","VA","NCUA","0","1","223","51","45879","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","NCUA","0","CU","N/A","N/A","92","ALEXANDRIA CITY","510","5","ATLANTA","NCUA","","PENTAGON FEDERAL CREDIT UNION","38.802583299780565","-77.0827230824035","7940 Jones Branch Dr","","TYSONS","VA","VIRGINIA","22102","140","2930 EISENHOWER AVENUE","","ALEXANDRIA","VA","51","22314","0000","NCUA","","201608595","0","0","0","0","0","116006","0","0"
"3","/api/history?filters=TRANSNUM:201608675 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","5544","OCC","3989","N","C","Commercial","3","HOPKINS","223","13","DALLAS","DIF","","The City National Bank of Sulphur Springs","33.138394","-95.601503","10","2015-06-15T00:00:00","201 CONNALLY STREET","","SULPHUR SPRINGS","TX","48","75482","0000","OCC","","3767","0","Y","23450","221","ABSORBTION - WITHOUT ASSISTANCE","Merged and became part of The City National Bank of Sulphur Springs (5544) in Sulphur Springs, TX. ","0","0","0","0","N","0","C","Commercial","2016-10-01T00:00:00","2016","9999-12-31T00:00:00","9999","0","0","0","0","0","N","C","Commercial","DIF","0","0","0","TX","0","OCC","201608675_221_16433_3767_16433","DIF","0","0","0","0","0","10","FI","N","23450","OCC","0","N","C","Commercial","3","VAN ZANDT","467","13","DALLAS","DIF","","Citizens National Bank of Wills Point","32.711496","-96.007771","10","500 NORTH FOURTH STREET","","WILLS POINT","TX","48","75169","0000","OCC","","16433","2016-10-19T00:00:00","2016","TX","OCC","0","0","221","48","5544","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","OCC","3989","N","C","Commercial","3","HOPKINS","223","13","DALLAS","DIF","","The City National Bank of Sulphur Springs","33.138394","-95.601503","P.O. BOX  495","","SULPHUR SPRINGS","TX","TEXAS","75482","10","201 CONNALLY STREET","","SULPHUR SPRINGS","TX","48","75482","0000","OCC","","201608675","1","0","0","0","0","16433","0","0"
"2","/api/history?filters=TRANSNUM:201608773 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","40344","STATE","0","CU","N/A","N/A","91","PROWERS","99","13","DALLAS","NCUA","","FELLOWSHIP CREDIT UNION","38.088565","-102.609878","140","2008-12-31T00:00:00","803 EAST OLIVE STREET","0","LAMAR","CO","8","81052","","NCUA","","104739","0","N","40183","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of FELLOWSHIP CREDIT UNION (40344) in Lamar, CO. The successor institution was not FDIC-insured.","0","0","0","0","CU","0","N/A","N/A","2016-10-01T00:00:00","2016","9999-12-31T00:00:00","9999","0","0","0","0","0","CU","N/A","N/A","NCUA","0","0","0","CO","0","NCUA","201608773_223_104578_104739_104578","NCUA","0","0","0","0","0","140","FI","N","40183","NCUA","0","CU","N/A","N/A","92","BENT","11","13","DALLAS","NCUA","","Arkansas Valley Federal Credit Union","38.062935","-103.218664","140","509 VIGIL AVE","0","LAS ANIMAS","CO","8","81054","0000","NCUA","","104578","2016-10-24T00:00:00","2016","CO","NCUA","0","0","223","8","40344","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","CU","N/A","N/A","91","PROWERS","99","13","DALLAS","NCUA","","FELLOWSHIP CREDIT UNION","38.088565","-102.609878","PO BOX 876","","LAMAR","CO","COLORADO","81052","140","803 EAST OLIVE STREET","","LAMAR","CO","8","81052","","NCUA","","201608773","0","0","0","0","0","104578","0","0"
"1","/api/history?filters=TRANSNUM:201608790 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","1833","STATE","0","NM","C","Commercial","21","HENDRICKS","63","9","CHICAGO","DIF","","State Bank of Lizton","39.884169","-86.542494","10","2006-03-31T00:00:00","206 NORTH STATE STREET","","LIZTON","IN","18","46149","0000","FDIC","Full","1219","0","Y","57713","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of State Bank of Lizton (1833) in Lizton, IN. ","0","0","0","0","NM","0","C","Commercial","2016-10-22T00:00:00","2016","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","IN","18","FDIC","201608790_223_422906_1219_422906","DIF","0","0","0","0","0","10","FI","N","57713","STATE","0","NM","C","Commercial","21","MARION","97","9","CHICAGO","DIF","","Indiana Business Bank","39.927128","-86.153774","10","250 EAST 96TH STREET, SUITE 100","","INDIANAPOLIS","IN","18","46240","0000","FDIC","","422906","2016-10-25T00:00:00","2016","IN","FDIC","0","0","223","18","1833","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","HENDRICKS","63","9","CHICAGO","DIF","","State Bank of Lizton","39.884169","-86.542494","900 E 56th St","","BROWNSBURG","IN","INDIANA","46112","10","206 NORTH STATE STREET","","LIZTON","IN","18","46149","0000","FDIC","Full","201608790","1","0","0","0","0","422906","0","0"
"9","/api/history?filters=TRANSNUM:201609043 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","3890","STATE","0","SM","C","Commercial","13","JEFFERSON","69","13","DALLAS","DIF","","Simmons Bank","34.224821","-92.003349","10","2016-04-01T00:00:00","501 MAIN STREET","","PINE BLUFF","AR","5","71611","0000","FED","Full","2536","0","Y","4917","221","ABSORBTION - WITHOUT ASSISTANCE","Merged and became part of Simmons Bank (3890) in Pine Bluff, AR. ","0","0","0","0","SM","1","C","Commercial","2016-10-22T00:00:00","2016","9999-12-31T00:00:00","9999","0","0","0","0","0","N","C","Commercial","DIF","0","0","0","TN","0","OCC","201609043_221_3264_2536_3264","DIF","0","0","0","0","0","10","FI","N","4917","OCC","0","N","C","Commercial","3","MCMINN","107","13","DALLAS","DIF","","The Citizens National Bank of Athens","35.440794","-84.59267","10","208 SOUTH WHITE STREET","","ATHENS","TN","47","37303","0000","OCC","None","3264","2016-10-31T00:00:00","2016","AR","FED","1","1","221","5","3890","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","SM","C","Commercial","13","JEFFERSON","69","13","DALLAS","DIF","","Simmons Bank","34.224821","-92.003349","501 S Main St","","PINE BLUFF","AR","ARKANSAS","71601","10","501 MAIN STREET","","PINE BLUFF","AR","5","71611","0000","FED","Full","201609043","1","0","0","0","0","3264","0","0"
"9","/api/history?filters=TRANSNUM:201609098 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","90300","OCC","717968","SB","S","Savings","33","HAMPDEN","13","2","NEW YORK","DIF","","Westfield Bank","42.123587","-72.748242","115","2011-07-21T00:00:00","141 ELM STREET","","WESTFIELD","MA","25","01085","0000","OCC","","17889","0","Y","90179","221","ABSORBTION - WITHOUT ASSISTANCE","Merged and became part of Westfield Bank (90300) in Westfield, MA. ","0","0","0","0","SB","1","S","Savings","2016-10-21T00:00:00","2016","9999-12-31T00:00:00","9999","0","0","0","0","0","SI","S","Savings","DIF","0","0","115","MA","25","FDIC","201609098_221_17771_17889_17771","DIF","0","0","0","0","0","115","FI","N","90179","STATE","0","SI","S","Savings","41","HAMPDEN","13","2","NEW YORK","DIF","","Chicopee Savings Bank","42.14637980508424","-72.60777813283408","115","70 CENTER STREET","","CHICOPEE","MA","25","01013","0000","FDIC","","17771","2016-10-31T00:00:00","2016","MA","OCC","1","0","221","25","90300","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","OCC","717968","SB","S","Savings","33","HAMPDEN","13","2","NEW YORK","DIF","","Westfield Bank","42.123587","-72.748242","141 Elm St","","WESTFIELD","MA","MASSACHUSETTS","01085","115","141 ELM STREET","","WESTFIELD","MA","25","01085","0000","OCC","","201609098","0","0","0","0","1","17771","0","0"
"3","/api/history?filters=TRANSNUM:201609106 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","1399","STATE","0","SM","C","Commercial","13","RICE","131","11","KANSAS CITY","DIF","","Frandsen Bank & Trust","44.481107","-93.434829","10","2016-03-12T00:00:00","116 CENTRAL STREET WEST","","LONSDALE","MN","27","55046","0000","FED","Full","921","0","Y","34443","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Frandsen Bank & Trust (1399) in Lonsdale, MN. ","0","0","0","0","SM","1","C","Commercial","2016-10-22T00:00:00","2016","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","MN","0","FDIC","201609106_223_57207_921_57207","DIF","0","0","0","0","0","10","FI","N","34443","STATE","0","NM","C","Commercial","21","DAKOTA","37","11","KANSAS CITY","DIF","","Provincial Bank","44.655657","-93.247817","10","20280 IBERIA AVENUE","","LAKEVILLE","MN","27","55044","0000","FDIC","","57207","2016-10-31T00:00:00","2016","MN","FED","1","0","223","27","1399","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","SM","C","Commercial","13","RICE","131","11","KANSAS CITY","DIF","","Frandsen Bank & Trust","44.481107","-93.434829","116 Central St W","","LONSDALE","MN","MINNESOTA","55046","10","116 CENTRAL STREET WEST","","LONSDALE","MN","27","55046","0000","FED","Full","201609106","1","0","0","0","0","57207","0","0"
"390","/api/history?filters=TRANSNUM:201609122 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","17534","OCC","14761","N","C","Commercial","3","CUYAHOGA","35","16","COMPLEX FINANCIAL INSTITUTIONS","DIF","","KeyBank National Association","41.500584","-81.693839","10","2014-09-30T00:00:00","127 PUBLIC SQUARE","","CLEVELAND","OH","39","44114","0000","OCC","Full","11510","0","Y","16004","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of KeyBank National Association (17534) in Cleveland, OH. ","0","0","0","0","N","0","C","Commercial","2016-10-08T00:00:00","2016","9999-12-31T00:00:00","9999","0","0","0","0","0","N","C","Commercial","DIF","0","0","10","NY","36","OCC","201609122_223_10234_11510_10234","DIF","0","0","0","0","0","10","FI","N","16004","OCC","24968","N","C","Commercial","3","ERIE","29","9","CHICAGO","DIF","","First Niagara Bank, National Association","42.874326403142106","-78.84865585858023","10","726 EXCHANGE STREET","SUITE 618","BUFFALO","NY","36","14210","0000","OCC","","10234","2016-11-01T00:00:00","2016","OH","OCC","0","1","223","39","17534","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","OCC","14761","N","C","Commercial","3","CUYAHOGA","35","16","COMPLEX FINANCIAL INSTITUTIONS","DIF","","KeyBank National Association","41.500584","-81.693839","127 Public Sq","","CLEVELAND","OH","OHIO","44114","10","127 PUBLIC SQUARE","","CLEVELAND","OH","39","44114","0000","OCC","Full","201609122","1","0","0","0","0","10234","0","0"
"1","/api/history?filters=TRANSNUM:201609142 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","15684","STATE","0","NM","C","Commercial","21","ROSEAU","135","11","KANSAS CITY","DIF","","Border State Bank","48.699998","-96.181796","10","2007-05-07T00:00:00","133 MAIN STREET NORTH","","GREENBUSH","MN","27","56726","0000","FDIC","","9954","0","Y","57596","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Border State Bank (15684) in Greenbush, MN. ","0","0","0","0","NM","0","C","Commercial","2016-10-11T00:00:00","2016","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","MN","27","FDIC","201609142_223_366281_9954_366281","DIF","0","0","0","0","0","10","FI","N","57596","STATE","0","NM","C","Commercial","21","ANOKA","3","11","KANSAS CITY","DIF","","First Advantage Bank","45.150088","-93.275921","10","9950 FOLEY BOULEVARD NW","","COON RAPIDS","MN","27","55433","0000","FDIC","","366281","2016-11-02T00:00:00","2016","MN","FDIC","0","0","223","27","15684","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","ROSEAU","135","11","KANSAS CITY","DIF","","Border State Bank","48.699998","-96.181796","P.O. BOX 280","","GREENBUSH","MN","MINNESOTA","56726","10","133 MAIN STREET NORTH","","GREENBUSH","MN","27","56726","0000","FDIC","","201609142","1","0","0","0","0","366281","0","0"
