"ACQ_BRANCHES","ACQ_BRANCHES_HREF","ACQ_CERT","ACQ_CHARTAGENT","ACQ_CHARTER","ACQ_CLASS","ACQ_CLASS_TYPE","ACQ_CLASS_TYPE_DESC","ACQ_CLCODE","ACQ_CNTYNAME","ACQ_CNTYNUM","ACQ_FDICREGION","ACQ_FDICREGION_DESC","ACQ_INSAGENT1","ACQ_INSAGENT2","ACQ_INSTNAME","ACQ_LATITUDE","ACQ_LONGITUDE","ACQ_ORGTYPE_NUM","ACQ_ORG_EFF_DTE","ACQ_PADDR","ACQ_PADDR2","ACQ_PCITY","ACQ_PSTALP","ACQ_PSTNUM","ACQ_PZIP5","ACQ_PZIPREST","ACQ_REGAGENT","ACQ_TRUST","ACQ_UNINUM","ASSISTED_PAYOUT_FLAG","BANK_INSURED","CERT","CHANGECODE","CHANGECODE_DESC","CHANGECODE_DESC_LONG","CHARTER_COM_TO_OTHER_FLAG","CHARTER_COM_TO_OTS_FLAG","CHARTER_OTHER_TO_COM_FLAG","CHARTER_OTS_TO_COM_FLAG","CLASS","CLASS_CHANGE_FLAG","CLASS_TYPE","CLASS_TYPE_DESC","EFFDATE","EFFYEAR","ENDDATE","ENDYEAR","FAILED_COM_TO_COM_FLAG","FAILED_OTHER_TO_COM_FLAG","FAILED_OTS_TO_COM_FLAG","FAILED_OTS_TO_OTS_FLAG","FAILED_RTC_FLAG","FRM_CLASS","FRM_CLASS_TYPE","FRM_CLASS_TYPE_DESC","FRM_INSAGENT1","FRM_LATITUDE","FRM_LONGITUDE","FRM_ORGTYPE_NUM","FRM_PSTALP","FRM_PSTNUM","FRM_REGAGENT","ID","INSAGENT1","INSAGENT1_CHANGE_FLAG","INSURED_COM_FLAG","INSURED_OTS_FLAG","NEW_CHARTER_DENOVO_FLAG","NEW_CHARTER_FLAG","ORGTYPE_NUM","ORG_ROLE_CDE","ORG_STAT_FLG","OUT_CERT","OUT_CHARTAGENT","OUT_CHARTER","OUT_CLASS","OUT_CLASS_TYPE","OUT_CLASS_TYPE_DESC","OUT_CLCODE","OUT_CNTYNAME","OUT_CNTYNUM","OUT_FDICREGION","OUT_FDICREGION_DESC","OUT_INSAGENT1","OUT_INSAGENT2","OUT_INSTNAME","OUT_LATITUDE","OUT_LONGITUDE","OUT_ORGTYPE_NUM","OUT_PADDR","OUT_PADDR2","OUT_PCITY","OUT_PSTALP","OUT_PSTNUM","OUT_PZIP5","OUT_PZIPREST","OUT_REGAGENT","OUT_TRUST","OUT_UNINUM","PROCDATE","PROCYEAR","PSTALP","REGAGENT","REGAGENT_CHANGE_FLAG","RELOCATE_FLAG","REPORT_TYPE","STNUM","SUR_CERT","SUR_CHANGECODE","SUR_CHANGECODE_DESC","SUR_CHARTAGENT","SUR_CHARTER","SUR_CLASS","SUR_CLASS_TYPE","SUR_CLASS_TYPE_DESC","SUR_CLCODE","SUR_CNTYNAME","SUR_CNTYNUM","SUR_FDICREGION","SUR_FDICREGION_DESC","SUR_INSAGENT1","SUR_INSAGENT2","SUR_INSTNAME","SUR_LATITUDE","SUR_LONGITUDE","SUR_MADDR","SUR_MADDR2","SUR_MCITY","SUR_MSTALP","SUR_MSTATE","SUR_MZIP5","SUR_ORGTYPE_NUM","SUR_PADDR","SUR_PADDR2","SUR_PCITY","SUR_PSTALP","SUR_PSTNUM","SUR_PZIP5","SUR_PZIPREST","SUR_REGAGENT","SUR_TRUST","TRANSNUM","UNASSIST_COM_TO_COM_FLAG","UNASSIST_COM_TO_OTS_FLAG","UNASSIST_OTHER_TO_COM_FLAG","UNASSIST_OTS_TO_COM_FLAG","UNASSIST_OTS_TO_OTS_FLAG","UNINUM","VOLUNTARY_LIQUIDATION_FLAG","WITHDRAW_INSURANCE_COM_FLAG"
"30","/api/history?filters=TRANSNUM:201800034 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","9396","OCC","15790","N","C","Commercial","3","PASSAIC","31","2","NEW YORK","DIF","","Valley National Bank","40.85989853567878","-74.12521279164741","10","2015-12-01T00:00:00","615 MAIN AVENUE","","PASSAIC","NJ","34","07055","0000","OCC","Full","6037","0","Y","58427","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Valley National Bank (9396) in Passaic, NJ. ","0","0","0","0","N","1","C","Commercial","2018-01-01T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","SM","C","Commercial","DIF","0","0","0","FL","0","FED","201800034_223_451437_6037_451437","DIF","0","0","0","0","0","10","FI","N","58427","STATE","0","SM","C","Commercial","13","PINELLAS","103","5","ATLANTA","DIF","","USAmeriBank","27.899113181329312","-82.69913081973078","10","4790 140TH AVENUE N","","CLEARWATER","FL","12","33762","0000","FED","","451437","2018-01-03T00:00:00","2018","NJ","OCC","1","1","223","34","9396","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","OCC","15790","N","C","Commercial","3","PASSAIC","31","2","NEW YORK","DIF","","Valley National Bank","40.85989853567878","-74.12521279164741","1455 VALLEY ROAD","","WAYNE","NJ","NEW JERSEY","07470","10","615 MAIN AVENUE","","PASSAIC","NJ","34","07055","0000","OCC","Full","201800034","1","0","0","0","0","451437","0","0"
"18","/api/history?filters=TRANSNUM:201800035 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","33555","OCC","22311","N","C","Commercial","3","POLK","105","5","ATLANTA","DIF","","CenterState Bank, National Association","28.010709136970945","-81.72676821718682","10","2017-06-01T00:00:00","1101 FIRST STREET SOUTH","","WINTER HAVEN","FL","12","33880","0000","OCC","","47437","0","Y","30750","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of CenterState Bank, National Association (33555) in Winter Haven, FL. ","0","0","0","0","N","1","C","Commercial","2018-01-01T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","SB","S","Savings","DIF","0","0","0","FL","0","OCC","201800035_223_43584_47437_43584","DIF","0","0","0","0","0","10","FI","N","30750","OCC","0","SB","S","Savings","33","HILLSBOROUGH","57","5","ATLANTA","DIF","","Sunshine Bank","28.017724","-82.124134","115","102 W BAKER ST","","PLANT CITY","FL","12","33563","3306","OCC","","43584","2018-01-03T00:00:00","2018","FL","OCC","0","0","223","12","33555","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","OCC","22311","N","C","Commercial","3","POLK","105","5","ATLANTA","DIF","","CenterState Bank, National Association","28.010709136970945","-81.72676821718682","1101 1st St S","","WINTER HAVEN","FL","FLORIDA","33880","10","1101 FIRST STREET SOUTH","","WINTER HAVEN","FL","12","33880","0000","OCC","","201800035","0","0","0","1","0","43584","0","0"
"48","/api/history?filters=TRANSNUM:201800036 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","33555","OCC","22311","N","C","Commercial","3","POLK","105","5","ATLANTA","DIF","","CenterState Bank, National Association","28.010709136970945","-81.72676821718682","10","2017-06-01T00:00:00","1101 FIRST STREET SOUTH","","WINTER HAVEN","FL","12","33880","0000","OCC","","47437","0","Y","18149","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of CenterState Bank, National Association (33555) in Winter Haven, FL. ","0","0","0","0","N","1","C","Commercial","2018-01-01T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","FL","0","FDIC","201800036_223_12070_47437_12070","DIF","0","0","0","0","0","10","FI","N","18149","STATE","0","NM","C","Commercial","21","ST. LUCIE","111","5","ATLANTA","DIF","","Harbor Community Bank","27.447089158139192","-80.32259061766206","10","200 S. INDIAN RIVER DRIVE, SUITE 100","","FORT PIERCE","FL","12","34950","0000","FDIC","None","12070","2018-01-03T00:00:00","2018","FL","OCC","1","0","223","12","33555","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","OCC","22311","N","C","Commercial","3","POLK","105","5","ATLANTA","DIF","","CenterState Bank, National Association","28.010709136970945","-81.72676821718682","1101 1st St S","","WINTER HAVEN","FL","FLORIDA","33880","10","1101 FIRST STREET SOUTH","","WINTER HAVEN","FL","12","33880","0000","OCC","","201800036","1","0","0","0","0","12070","0","0"
"8","/api/history?filters=TRANSNUM:201800037 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","57764","OCC","24497","N","C","Commercial","3","JEFFERSON","73","5","ATLANTA","DIF","","National Bank of Commerce","33.475277570047126","-86.76482418464718","10","2013-07-01T00:00:00","813 SHADES CREEK PARKWAY, SUITE 100","","BIRMINGHAM","AL","1","35209","0000","OCC","","424214","0","Y","35200","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of National Bank of Commerce (57764) in Birmingham, AL. ","0","0","0","0","N","1","C","Commercial","2018-01-01T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","SB","S","Savings","DIF","0","0","115","FL","12","OCC","201800037_223_76166_424214_76166","DIF","0","0","0","0","0","10","FI","N","35200","OCC","716115","SB","S","Savings","33","DUVAL","31","5","ATLANTA","DIF","","FirstAtlantic Bank","30.312775681132507","-81.65472352941958","115","1325 HENDRICKS AVENUE","","JACKSONVILLE","FL","12","32207","0000","OCC","None","76166","2018-01-03T00:00:00","2018","AL","OCC","0","1","223","1","57764","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","OCC","24497","N","C","Commercial","3","JEFFERSON","73","5","ATLANTA","DIF","","National Bank of Commerce","33.475277570047126","-86.76482418464718","5 INVERNESS CENTER PARKWAY","","BIRMINGHAM","AL","ALABAMA","35242","10","813 SHADES CREEK PARKWAY, SUITE 100","","BIRMINGHAM","AL","1","35209","0000","OCC","","201800037","0","0","0","1","0","76166","0","0"
"19","/api/history?filters=TRANSNUM:201800061 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","4865","STATE","0","SM","C","Commercial","13","MONTGOMERY","31","2","NEW YORK","DIF","","Sandy Spring Bank","39.148359","-77.066797","10","2015-12-31T00:00:00","17801 GEORGIA AVENUE","","OLNEY","MD","24","20832","0000","FED","Full","3240","0","Y","57696","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Sandy Spring Bank (4865) in Olney, MD. ","0","0","0","0","SM","0","C","Commercial","2018-01-01T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","SM","C","Commercial","DIF","0","0","10","VA","51","FED","201800061_223_420126_3240_420126","DIF","0","0","0","0","0","10","FI","N","57696","STATE","0","SM","C","Commercial","13","FAIRFAX","59","5","ATLANTA","DIF","","WashingtonFirst Bank","38.95144984260942","-77.34814178882262","10","11636 PLAZA AMERICA DRIVE","","RESTON","VA","51","20190","0000","FED","","420126","2018-01-04T00:00:00","2018","MD","FED","0","1","223","24","4865","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","SM","C","Commercial","13","MONTGOMERY","31","2","NEW YORK","DIF","","Sandy Spring Bank","39.148359","-77.066797","17801 GEORGIA AVE","","OLNEY","MD","MARYLAND","20832","10","17801 GEORGIA AVENUE","","OLNEY","MD","24","20832","0000","FED","Full","201800061","1","0","0","0","0","420126","0","0"
"1","/api/history?filters=TRANSNUM:201800063 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","24829","STATE","0","SM","C","Commercial","13","CUMBERLAND","41","2","NEW YORK","DIF","","Atlantic Community Bankers Bank","40.241022","-76.910183","10","2016-02-01T00:00:00","1400 MARKET STREET","","CAMP HILL","PA","42","17011","0000","FED","Full","17217","0","Y","34858","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Atlantic Community Bankers Bank (24829) in Camp Hill, PA. ","0","0","0","0","SM","0","C","Commercial","2018-01-01T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","SM","C","Commercial","DIF","0","0","10","CT","9","FED","201800063_223_61821_17217_61821","DIF","0","0","0","0","0","10","FI","N","34858","STATE","0","SM","C","Commercial","13","HARTFORD","3","2","NEW YORK","DIF","","Bankers' Bank, Northeast","41.7152527109663","-72.59156296220095","10","43 WESTERN BOULEVARD, SUITE 125","","GLASTONBURY","CT","9","06033","4338","FED","","61821","2018-01-04T00:00:00","2018","PA","FED","0","1","223","42","24829","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","SM","C","Commercial","13","CUMBERLAND","41","2","NEW YORK","DIF","","Atlantic Community Bankers Bank","40.241022","-76.910183","1400 MARKET STREET","","CAMP HILL","PA","PENNSYLVANIA","17011","10","1400 MARKET STREET","","CAMP HILL","PA","42","17011","0000","FED","Full","201800063","1","0","0","0","0","61821","0","0"
"8","/api/history?filters=TRANSNUM:201800068 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","58366","STATE","0","SM","C","Commercial","13","WILLIAMSON","187","13","DALLAS","DIF","","Reliant Bank","35.96114897564581","-86.80176611921024","10","2015-09-24T00:00:00","1736 CAROTHERS PARKWAY","SUITE 100","BRENTWOOD","TN","47","37027","8167","FED","","447876","0","Y","35165","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Reliant Bank (58366) in Brentwood, TN. ","0","0","0","0","SM","1","C","Commercial","2018-01-01T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","TN","0","FDIC","201800068_223_75637_447876_75637","DIF","0","0","0","0","0","10","FI","N","35165","STATE","0","NM","C","Commercial","21","MAURY","119","13","DALLAS","DIF","","Community First Bank & Trust","35.626488","-87.018723","10","501 SOUTH JAMES M. CAMPBELL BOULEVARD","","COLUMBIA","TN","47","38401","0000","FDIC","","75637","2018-01-04T00:00:00","2018","TN","FED","1","0","223","47","58366","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","SM","C","Commercial","13","WILLIAMSON","187","13","DALLAS","DIF","","Reliant Bank","35.96114897564581","-86.80176611921024","P.O. Box 548","SUITE 100","BATON ROUGE","LA","LOUISIANA","70898","10","1736 CAROTHERS PARKWAY","SUITE 100","BRENTWOOD","TN","47","37027","8167","FED","","201800068","1","0","0","0","0","75637","0","0"
"41","/api/history?filters=TRANSNUM:201800087 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","34589","STATE","0","SM","C","Commercial","13","RICHMOND CITY","760","5","ATLANTA","DIF","","Union Bank & Trust","37.53621566442246","-77.43532585280508","10","2015-02-16T00:00:00","1051 EAST CARY STREET, SUITE 1200","","RICHMOND","VA","51","23219","0000","FED","","60753","0","Y","27125","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Union Bank & Trust (34589) in Richmond, VA. ","0","0","0","0","SM","0","C","Commercial","2018-01-01T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","SM","C","Commercial","DIF","0","0","0","VA","0","FED","201800087_223_38827_60753_38827","DIF","0","0","0","0","0","10","FI","N","27125","STATE","0","SM","C","Commercial","13","RICHMOND CITY","760","5","ATLANTA","DIF","","Xenith Bank","37.537118","-77.436734","10","901 E. CARY STREET SUITE 1700","","RICHMOND","VA","51","23219","1805","FED","","38827","2018-01-04T00:00:00","2018","VA","FED","0","0","223","51","34589","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","SM","C","Commercial","13","RICHMOND CITY","760","5","ATLANTA","DIF","","Union Bank & Trust","37.53621566442246","-77.43532585280508","4355 INNSLAKE DRIVE 2ND FLOOR","","GLEN ALLEN","VA","VIRGINIA","23060","10","1051 EAST CARY STREET, SUITE 1200","","RICHMOND","VA","51","23219","0000","FED","","201800087","1","0","0","0","0","38827","0","0"
"1","/api/history?filters=TRANSNUM:201800088 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","21843","STATE","0","SM","C","Commercial","13","NEW YORK","61","2","NEW YORK","DIF","","Mizuho Bank (USA)","40.759705","-73.980653","10","2015-12-31T00:00:00","1251 AVENUE OF THE AMERICAS","","NEW YORK","NY","36","10020","0000","FED","Full","15132","0","Y","27089","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Mizuho Bank (USA) (21843) in New York, NY. ","0","0","0","0","SM","1","C","Commercial","2017-12-31T00:00:00","2017","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","NY","0","FDIC","201800088_223_38735_15132_38735","DIF","0","0","0","0","0","10","FI","N","27089","STATE","0","NM","C","Commercial","21","NEW YORK","61","2","NEW YORK","DIF","","Mizuho Trust & Banking Co. USA","40.760731","-73.982364","10","135 WEST 50TH STREET, 16TH FLOOR","","NEW YORK","NY","36","10020","0000","FDIC","None","38735","2018-01-04T00:00:00","2018","NY","FED","1","0","223","36","21843","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","SM","C","Commercial","13","NEW YORK","61","2","NEW YORK","DIF","","Mizuho Bank (USA)","40.759705","-73.980653","1271 Avenue Of The Americas","","NEW YORK","NY","NEW YORK","10020","10","1251 AVENUE OF THE AMERICAS","","NEW YORK","NY","36","10020","0000","FED","Full","201800088","1","0","0","0","0","38735","0","0"
"4","/api/history?filters=TRANSNUM:201800089 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","22354","STATE","0","SM","C","Commercial","13","CLAIBORNE","25","13","DALLAS","DIF","","Commercial Bank","36.580093","-83.656101","10","2006-03-31T00:00:00","6710 CUMBERLAND GAP PARKWAY","","HARROGATE","TN","47","37752","0000","FED","","15561","0","Y","1695","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Commercial Bank (22354) in Harrogate, TN. ","0","0","0","0","SM","1","C","Commercial","2018-01-01T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","TN","0","FDIC","201800089_223_1117_15561_1117","DIF","0","0","0","0","0","10","FI","N","1695","STATE","0","NM","C","Commercial","21","CLAIBORNE","25","13","DALLAS","DIF","","Citizens Bank","36.442062","-83.600886","10","130 SOUTH BROAD STREET","","NEW TAZEWELL","TN","47","37825","0000","FDIC","None","1117","2018-01-04T00:00:00","2018","TN","FED","1","0","223","47","22354","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","SM","C","Commercial","13","CLAIBORNE","25","13","DALLAS","DIF","","Commercial Bank","36.573287","-83.653767","U S HIGHWAY 25 EAST","","HARROGATE","TN","TENNESSEE","37752","10","6710 CUMBERLAND GAP PARKWAY","","HARROGATE","TN","47","37752","0000","FED","","201800089","1","0","0","0","0","1117","0","0"
"6","/api/history?filters=TRANSNUM:201800227 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","59052","STATE","0","SM","C","Commercial","13","ARAPAHOE","5","13","DALLAS","DIF","","NBH Bank","39.6094564962491","-104.89826266763806","10","2016-01-01T00:00:00","7800 EAST ORCHARD ROAD SUITE 200","","GREENWOOD VILLAGE","CO","8","80111","0000","FED","","512626","0","Y","22211","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of NBH Bank (59052) in Greenwood Village, CO. ","0","0","0","0","SM","1","C","Commercial","2018-01-01T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","N","C","Commercial","DIF","0","0","0","CO","0","OCC","201800227_223_15431_512626_15431","DIF","0","0","0","0","0","10","FI","N","22211","OCC","0","N","C","Commercial","3","EL PASO","41","11","KANSAS CITY","DIF","","Peoples National Bank","38.905651","-104.777933","10","5175 NORTH ACADEMY BOULEVARD","","COLORADO SPRINGS","CO","8","80918","4001","OCC","","15431","2018-01-08T00:00:00","2018","CO","FED","1","0","223","8","59052","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","SM","C","Commercial","13","ARAPAHOE","5","13","DALLAS","DIF","","NBH Bank","39.6094564962491","-104.89826266763806","7800 EAST ORCHARD ROAD, SUITE 300","","GREENWOOD VILLAGE","CO","COLORADO","80111","10","7800 EAST ORCHARD ROAD SUITE 200","","GREENWOOD VILLAGE","CO","8","80111","0000","FED","","201800227","1","0","0","0","0","15431","0","0"
"12","/api/history?filters=TRANSNUM:201800229 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","59052","STATE","0","SM","C","Commercial","13","ARAPAHOE","5","13","DALLAS","DIF","","NBH Bank","39.6094564962491","-104.89826266763806","10","2016-01-01T00:00:00","7800 EAST ORCHARD ROAD SUITE 200","","GREENWOOD VILLAGE","CO","8","80111","0000","FED","","512626","0","Y","4751","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of NBH Bank (59052) in Greenwood Village, CO. ","0","0","0","0","SM","0","C","Commercial","2018-01-01T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","SM","C","Commercial","DIF","0","0","0","KS","0","FED","201800229_223_3167_512626_3167","DIF","0","0","0","0","0","10","FI","N","4751","STATE","0","SM","C","Commercial","13","DOUGLAS","45","11","KANSAS CITY","DIF","","Peoples Bank","38.971387","-95.305933","10","4831 WEST 6TH STREET","","LAWRENCE","KS","20","66049","0000","FED","None","3167","2018-01-08T00:00:00","2018","CO","FED","0","1","223","8","59052","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","SM","C","Commercial","13","ARAPAHOE","5","13","DALLAS","DIF","","NBH Bank","39.6094564962491","-104.89826266763806","7800 EAST ORCHARD ROAD, SUITE 300","","GREENWOOD VILLAGE","CO","COLORADO","80111","10","7800 EAST ORCHARD ROAD SUITE 200","","GREENWOOD VILLAGE","CO","8","80111","0000","FED","","201800229","1","0","0","0","0","3167","0","0"
"1","/api/history?filters=TRANSNUM:201800238 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","25127","STATE","0","NM","C","Commercial","21","CHEYENNE","33","11","KANSAS CITY","DIF","","Points West Community Bank","41.144888","-102.974411","10","2011-01-31T00:00:00","809 ILLINOIS STREET","","SIDNEY","NE","31","69162","0000","FDIC","","17387","0","Y","5406","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Points West Community Bank (25127) in Sidney, NE. ","0","0","0","0","NM","1","C","Commercial","2018-01-01T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","N","C","Commercial","DIF","0","0","0","NE","0","OCC","201800238_223_3653_17387_3653","DIF","0","0","0","0","0","10","FI","N","5406","OCC","0","N","C","Commercial","3","NANCE","125","11","KANSAS CITY","DIF","","The Fullerton National Bank","41.362206","-97.968744","10","4TH AND BROADWAY","","FULLERTON","NE","31","68638","9999","OCC","","3653","2018-01-08T00:00:00","2018","NE","FDIC","1","0","223","31","25127","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","CHEYENNE","33","11","KANSAS CITY","DIF","","Points West Community Bank","41.144888","-102.974411","P O  BOX  157","","SIDNEY","NE","NEBRASKA","69162","10","809 ILLINOIS STREET","","SIDNEY","NE","31","69162","0000","FDIC","","201800238","1","0","0","0","0","3653","0","0"
"17","/api/history?filters=TRANSNUM:201800251 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","18297","STATE","0","NM","C","Commercial","21","SMITH","423","13","DALLAS","DIF","","Southside Bank","32.334972","-95.291174","10","2017-11-30T00:00:00","1201 SOUTH BECKHAM STREET","","TYLER","TX","48","75701","0000","FDIC","Full","12213","0","Y","17233","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Southside Bank (18297) in Tyler, TX. ","0","0","0","0","NM","0","C","Commercial","2017-11-30T00:00:00","2017","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","TX","0","FDIC","201800251_223_11260_12213_11260","DIF","0","0","0","0","0","10","FI","N","17233","STATE","0","NM","C","Commercial","21","ANGELINA","5","13","DALLAS","DIF","","First Bank & Trust East Texas","31.215836","-94.774352","10","104 NORTH TEMPLE DRIVE","","DIBOLL","TX","48","75941","0000","FDIC","None","11260","2018-01-08T00:00:00","2018","TX","FDIC","0","0","223","48","18297","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","SMITH","423","13","DALLAS","DIF","","Southside Bank","32.334972","-95.291174","P.O. BOX  1079","","TYLER","TX","TEXAS","75701","10","1201 SOUTH BECKHAM STREET","","TYLER","TX","48","75701","0000","FDIC","Full","201800251","1","0","0","0","0","11260","0","0"
"2","/api/history?filters=TRANSNUM:201800276 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","58228","STATE","0","NM","C","Commercial","21","EAST BATON ROUGE","33","13","DALLAS","DIF","","Business First Bank","30.450452570730647","-91.18562982765366","10","2016-07-11T00:00:00","500 LAUREL STREET","","BATON ROUGE","LA","22","70801","0000","FDIC","","443550","0","Y","29829","221","ABSORBTION - WITHOUT ASSISTANCE","Merged and became part of Business First Bank (58228) in Baton Rouge, LA. ","0","0","0","0","NM","0","C","Commercial","2018-01-01T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","LA","22","FDIC","201800276_221_42663_443550_42663","DIF","0","0","0","0","0","10","FI","N","29829","STATE","0","NM","C","Commercial","21","WEBSTER","119","13","DALLAS","DIF","","MBL Bank","32.616551","-93.285665","10","100 MBL BANK DRIVE","","MINDEN","LA","22","71058","0797","FDIC","","42663","2018-01-09T00:00:00","2018","LA","FDIC","0","0","221","22","58228","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","EAST BATON ROUGE","33","13","DALLAS","DIF","","Business First Bank","30.450452570730647","-91.18562982765366","8440 JEFFERSON HIGHWAY, SUITE 101","","BATON ROUGE","LA","LOUISIANA","70809","10","500 LAUREL STREET","","BATON ROUGE","LA","22","70801","0000","FDIC","","201800276","1","0","0","0","0","42663","0","0"
"15","/api/history?filters=TRANSNUM:201800314 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","8879","STATE","0","NM","C","Commercial","21","SCOTT","123","13","DALLAS","DIF","","Community Bank of Mississippi","32.363784","-89.471858","10","2018-01-01T00:00:00","323 EAST THIRD STREET","","FOREST","MS","28","39074","0000","FDIC","Full","5671","0","Y","34121","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Community Bank of Mississippi (8879) in Forest, MS. ","0","0","0","0","NM","0","C","Commercial","2018-01-01T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","MS","0","FDIC","201800314_223_56264_5671_56264","DIF","0","0","0","0","0","10","FI","N","34121","STATE","0","NM","C","Commercial","21","HARRISON","47","13","DALLAS","DIF","","Community Bank, Coast","30.396808","-88.884858","10","677 DR. MARTIN LUTHER KING JR. BOULEVARD","","BILOXI","MS","28","39530","0000","FDIC","","56264","2018-01-09T00:00:00","2018","MS","FDIC","0","0","223","28","8879","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","SCOTT","123","13","DALLAS","DIF","","Community Bank of Mississippi","32.363784","-89.471858","P.O. BOX  59","","FOREST","MS","MISSISSIPPI","39074","10","323 EAST THIRD STREET","","FOREST","MS","28","39074","0000","FDIC","Full","201800314","1","0","0","0","0","56264","0","0"
